ticker,earn_date,type,strike,pre_date,post_date,price_pre,price_post,price_change,IV_pre,IV_post,IV_crush,RV30
HSY,2022-04-28,put,220.0,2022-04-27,2022-04-29,9.2,3.0,-6.199999999999999,2.0069716462444935,0.656384583388236,1.3505870628562575,0.27777554045089803
HSY,2022-07-28,call,215.0,2022-07-27,2022-07-29,5.7,7.08,1.38,1.2666532336846856,1.574269114366873,-0.30761588068218737,0.46415215030959917
HSY,2022-07-28,put,215.0,2022-07-27,2022-07-29,3.3,1.9,-1.4,0.7384132175568021,0.4265155870092121,0.31189763054759,0.46415215030959917
HSY,2023-02-02,call,222.5,2023-02-01,2023-02-03,6.5,33.9,27.4,1.3961303084194503,,,0.38379122527240994
HSY,2023-02-02,put,222.5,2023-02-01,2023-02-03,3.45,1.03,-2.42,0.7459232795987316,0.22497004441493965,0.520953235183792,0.38379122527240994
HSY,2023-04-27,call,260.0,2023-04-26,2023-04-28,6.0,9.54,3.539999999999999,1.1020775899925301,1.7546151323979229,-0.6525375424053927,0.3353232853425811
HSY,2023-04-27,put,260.0,2023-04-26,2023-04-28,21.13,0.7,-20.43,3.9022258982375084,0.13219536328070414,3.7700305349568044,0.3353232853425811
HSY,2023-07-27,call,240.0,2023-07-26,2023-07-28,14.8,0.59,-14.21,2.953017114269316,0.11442552094846893,2.8385915933208468,0.38014698382076434
HSY,2023-07-27,put,240.0,2023-07-26,2023-07-28,3.6,4.53,0.9300000000000002,0.7217034279453969,0.907329592511118,-0.18562616456572112,0.38014698382076434
HSY,2023-10-26,call,195.0,2023-10-25,2023-10-27,11.05,12.34,1.2899999999999991,2.7128958203105618,3.0306192337428395,-0.3177234134322777,0.2712049913046528
HSY,2023-10-26,put,195.0,2023-10-25,2023-10-27,10.9,11.0,0.09999999999999964,2.682540122008455,2.70716147024969,-0.024621348241235186,0.2712049913046528
HSY,2024-02-08,call,195.0,2024-02-07,2024-02-09,4.78,3.4,-1.3800000000000003,1.1708767034249312,0.8318275440176378,0.3390491594072934,0.26735148608220743
HSY,2024-02-08,put,195.0,2024-02-07,2024-02-09,6.16,2.3,-3.8600000000000003,1.5165828468316507,0.5681790655932158,0.9484037812384348,0.26735148608220743
HSY,2024-08-01,call,195.0,2024-07-31,2024-08-02,7.0,7.81,0.8099999999999996,1.7165075221558108,1.9156702217282595,-0.1991626995724487,0.31751206656886377
HSY,2024-08-01,put,195.0,2024-07-31,2024-08-02,5.22,10.42,5.2,1.2855611668811495,2.5643729691445762,-1.2788118022634267,0.31751206656886377
HSY,2024-11-07,call,180.0,2024-11-06,2024-11-08,11.27,0.38,-10.889999999999999,2.998386166347332,0.09779107963036485,2.900595086716967,0.2421915021167164
HSY,2024-11-07,put,180.0,2024-11-06,2024-11-08,9.41,11.1,1.6899999999999995,2.508785514847086,2.9595969272410185,-0.45081141239393263,0.2421915021167164
HSY,2025-02-06,call,148.0,2025-02-05,2025-02-07,3.64,15.85,12.209999999999999,1.1747949111474971,,,0.23351259459036347
HSY,2025-02-06,put,148.0,2025-02-05,2025-02-07,4.2,5.5,1.2999999999999998,1.3626734723398626,1.7837089126045167,-0.4210354402646541,0.23351259459036347
HSY,2025-05-01,call,170.0,2025-04-30,2025-05-02,2.45,1.33,-1.12,0.6869651712217745,0.3714037325787163,0.3155614386430582,0.3064715566819119
HSY,2025-05-01,put,170.0,2025-04-30,2025-05-02,13.1,5.7,-7.3999999999999995,3.6995792060474457,1.609556018471711,2.090023187575735,0.3064715566819119
HSY,2025-07-30,call,180.0,2025-07-29,2025-07-31,9.15,11.0,1.8499999999999996,2.4328889644698855,2.926331385064384,-0.4934424205944987,0.3863596770485578
HSY,2025-07-30,put,180.0,2025-07-29,2025-07-31,9.15,8.7,-0.45000000000000107,2.4394624614694562,2.3194990890831457,0.1199633723863105,0.3863596770485578
HSY,2025-10-30,call,175.0,2025-10-29,2025-10-31,4.3,5.6,1.2999999999999998,1.1736849091668315,1.5296812647145301,-0.3559963555476986,0.2989329260209723
HSY,2025-10-30,put,175.0,2025-10-29,2025-10-31,5.8,13.3,7.500000000000001,1.5910267421467135,3.648634675196495,-2.0576079330497814,0.2989329260209723
IBM,2022-04-19,call,125.0,2022-04-18,2022-04-20,5.25,9.35,4.1,2.0091221689654786,3.5843162468030547,-1.5751940778375761,0.21138897068671075
IBM,2022-04-19,put,125.0,2022-04-18,2022-04-20,4.65,0.62,-4.03,1.7855230349707474,0.24081348264888197,1.5447095523218655,0.21138897068671075
IBM,2022-10-19,call,123.0,2022-10-18,2022-10-20,4.85,4.62,-0.22999999999999954,1.8859215819840285,1.796262659096822,0.08965892288720645,0.17205337053386877
IBM,2022-10-19,put,123.0,2022-10-18,2022-10-20,5.73,2.71,-3.0200000000000005,2.235635904700914,1.0586013338928577,1.1770345708080563,0.17205337053386877
IBM,2023-01-25,call,140.0,2023-01-24,2023-01-26,17.97,2.63,-15.34,,0.8964902793428943,,0.21369856240267118
IBM,2023-01-25,put,140.0,2023-01-24,2023-01-26,4.9,4.5,-0.40000000000000036,1.6800513220487283,1.543094032297116,0.13695728975161225,0.21369856240267118
IBM,2023-04-19,call,127.0,2023-04-18,2023-04-20,3.3,2.27,-1.0299999999999998,1.2413823012789686,0.8528152584292785,0.3885670428496901,0.2375797344127614
IBM,2023-04-19,put,127.0,2023-04-18,2023-04-20,3.25,2.91,-0.33999999999999986,1.22908073897616,1.1008050212325988,0.12827571774356117,0.2375797344127614
IBM,2023-07-19,call,133.0,2023-07-18,2023-07-20,4.82,7.3,2.4799999999999995,1.732959298663681,2.627465448577695,-0.8945061499140139,0.25314282129295645
IBM,2023-07-19,put,133.0,2023-07-18,2023-07-20,3.32,1.15,-2.17,1.198982134112401,0.4173869203202578,0.7815952137921431,0.25314282129295645
IBM,2023-10-25,call,138.0,2023-10-24,2023-10-26,3.1,15.2,12.1,1.0727001810021828,,,0.22141721368132522
IBM,2023-10-25,put,138.0,2023-10-24,2023-10-26,4.8,1.3,-3.5,1.6696299232267264,0.45444303228997346,1.215186890936753,0.22141721368132522
IBM,2024-01-24,call,170.0,2024-01-23,2024-01-25,8.9,12.6,3.6999999999999993,2.5058187383152246,3.5514939742053735,-1.0456752358901489,0.26834204616584884
IBM,2024-01-24,put,170.0,2024-01-23,2024-01-25,8.94,0.12,-8.82,2.5236863362997415,0.036993905753718276,2.4866924305460234,0.26834204616584884
IBM,2024-04-24,call,182.5,2024-04-23,2024-04-25,6.25,0.64,-5.61,1.6373676472613028,0.164650878498204,1.4727167687630989,0.34877104314153473
IBM,2024-04-24,put,182.5,2024-04-23,2024-04-25,6.8,10.2,3.3999999999999995,1.7884128585525956,2.6822028510206017,-0.8937899924680062,0.34877104314153473
IBM,2024-07-24,call,185.0,2024-07-23,2024-07-25,7.05,8.15,1.1000000000000005,1.8224955413777981,2.1076385874164636,-0.28514304603866547,0.36462460533766616
IBM,2024-07-24,put,185.0,2024-07-23,2024-07-25,8.64,0.89,-7.750000000000001,2.2412650968312904,0.23366788975599576,2.0075972070752948,0.36462460533766616
IBM,2024-10-23,call,227.5,2024-10-22,2024-10-24,10.91,12.55,1.6400000000000006,2.29482471431021,2.6407928219080175,-0.3459681075978076,0.18458105220285626
IBM,2024-10-23,put,227.5,2024-10-22,2024-10-24,6.55,28.78,22.23,1.3824576858621325,,,0.18458105220285626
IBM,2025-01-29,call,225.0,2025-01-28,2025-01-30,9.35,23.25,13.9,1.9878075298675217,4.959485214449115,-2.9716776845815938,0.21195659037497588
IBM,2025-01-29,put,225.0,2025-01-28,2025-01-30,18.6,1.96,-16.64,3.9695084042033115,0.420475962511647,3.5490324416916645,0.21195659037497588
IBM,2025-04-23,call,235.0,2025-04-22,2025-04-24,19.35,7.08,-12.270000000000001,3.94720443814587,1.4399425998206243,2.5072618383252454,0.2551929549362028
IBM,2025-04-23,put,235.0,2025-04-22,2025-04-24,8.31,7.23,-1.08,1.6973910328258062,1.477099449443068,0.22029158338273813,0.2551929549362028
IBM,2025-07-23,call,280.0,2025-07-22,2025-07-24,29.01,2.02,-26.990000000000002,4.972709820605545,0.34222356338102955,4.630486257224516,0.12897998510775807
IBM,2025-07-23,put,280.0,2025-07-22,2025-07-24,34.15,9.81,-24.339999999999996,,1.6817634209146806,,0.12897998510775807
IBM,2025-10-22,call,280.0,2025-10-21,2025-10-23,12.0,14.29,2.289999999999999,2.050230743262444,2.442601214366426,-0.39237047110398215,0.2388834888273504
IBM,2025-10-22,put,280.0,2025-10-21,2025-10-23,13.0,0.31,-12.69,2.2281138255762705,0.05624288266592812,2.1718709429103424,0.2388834888273504
ICE,2022-02-03,call,130.0,2022-02-02,2022-02-04,2.1,2.6,0.5,0.7704132686243307,0.9546625739183368,-0.18424930529400607,0.3215985167301077
ICE,2022-02-03,put,130.0,2022-02-02,2022-02-04,4.49,4.2,-0.29000000000000004,1.657926038542205,1.5509948595507927,0.10693117899141225,0.3215985167301077
ICE,2022-05-05,call,115.0,2022-05-04,2022-05-06,6.7,2.3,-4.4,2.789444148677032,0.954662573918339,1.834781574758693,0.4128326171616671
ICE,2022-05-05,put,115.0,2022-05-04,2022-05-06,8.62,7.6,-1.0199999999999996,3.5984348157709083,3.171977850987594,0.4264569647833141,0.4128326171616671
ICE,2022-08-04,call,105.0,2022-08-03,2022-08-05,6.2,5.2,-1.0,2.8272253521651503,2.3700487645791264,0.45717658758602386,0.4005434140930343
ICE,2022-08-04,put,105.0,2022-08-03,2022-08-05,10.5,10.3,-0.1999999999999993,4.805149310784717,4.71321540580089,0.09193390498382747,0.4005434140930343
ICE,2022-11-03,call,95.0,2022-11-02,2022-11-04,1.55,2.5,0.95,0.7781707510555643,1.2572689347288277,-0.4790981836732634,0.2653506540619724
ICE,2022-11-03,put,95.0,2022-11-02,2022-11-04,11.2,4.9,-6.299999999999999,,2.4752456119156823,,0.2653506540619724
ICE,2023-02-02,call,105.0,2023-02-01,2023-02-03,5.25,13.61,8.36,2.3928989959627627,,,0.4790170499124837
ICE,2023-02-02,put,105.0,2023-02-01,2023-02-03,3.6,5.6,1.9999999999999996,1.6458100475806063,2.559449877693185,-0.9136398301125788,0.4790170499124837
ICE,2023-05-04,call,105.0,2023-05-03,2023-05-05,2.7,4.0,1.2999999999999998,1.2284462005848618,1.821878464344406,-0.5934322637595442,0.5725115371773435
ICE,2023-05-04,put,105.0,2023-05-03,2023-05-05,7.4,2.0,-5.4,3.3829636232018503,0.9155991102051261,2.467364512996724,0.5725115371773435
ICE,2023-08-03,call,115.0,2023-08-02,2023-08-04,2.2,6.36,4.16,0.9130044506963619,2.6474904310500107,-1.7344859803536488,0.33943330754049955
ICE,2023-08-03,put,115.0,2023-08-02,2023-08-04,5.2,4.4,-0.7999999999999998,2.1700113760738238,1.836387720125739,0.33362365594808474,0.33943330754049955
ICE,2023-11-02,call,110.0,2023-11-01,2023-11-03,1.35,3.2,1.85,0.5845065652523732,1.390256035520871,-0.8057494702684979,0.32530802553081056
ICE,2023-11-02,put,110.0,2023-11-01,2023-11-03,4.2,5.4,1.2000000000000002,1.8325973941396416,2.35584915838149,-0.5232517642418482,0.32530802553081056
ICE,2024-02-08,call,130.0,2024-02-07,2024-02-09,5.7,1.46,-4.24,2.097666663975078,0.5345988484871453,1.5630678154879325,0.8972722720596745
ICE,2024-02-08,put,130.0,2024-02-07,2024-02-09,3.9,2.89,-1.0099999999999998,1.4403891471253478,1.0680996452078877,0.37228950191746013,0.8972722720596745
ICE,2024-05-02,call,130.0,2024-05-01,2024-05-03,2.35,7.8,5.449999999999999,0.8625354601329108,2.8729641947047733,-2.0104287345718626,0.36232972065999475
ICE,2024-05-02,put,130.0,2024-05-01,2024-05-03,5.8,4.7,-1.0999999999999996,2.1411339262875795,1.7353670086167972,0.4057669176707823,0.36232972065999475
ICE,2024-08-01,call,150.0,2024-07-31,2024-08-02,3.95,5.8,1.8499999999999996,1.2581096084216399,1.8492771443877258,-0.591167535966086,0.542360785079647
ICE,2024-08-01,put,150.0,2024-07-31,2024-08-02,2.9,6.9,4.0,0.9292866808574209,2.207553915493734,-1.278267234636313,0.542360785079647
ICE,2024-10-31,call,165.0,2024-10-30,2024-11-01,4.8,4.1,-0.7000000000000002,1.3902560355208666,1.1869601492099424,0.2032958863109242,0.4903101459220134
ICE,2024-10-31,put,165.0,2024-10-30,2024-11-01,4.1,6.7,2.6000000000000005,1.1935234946198403,1.9488424338027441,-0.7553189391829038,0.4903101459220134
ICE,2025-02-06,call,160.0,2025-02-05,2025-02-07,3.96,9.85,5.89,1.1822411999799207,2.948013430734237,-1.7657722307543164,0.3101240916503265
ICE,2025-02-06,put,160.0,2025-02-05,2025-02-07,3.02,10.0,6.98,0.9073295925111176,2.9996287625493987,-2.092299170038281,0.3101240916503265
ICE,2025-05-01,call,165.0,2025-04-30,2025-05-02,5.1,7.09,1.9900000000000002,1.477394521638745,2.0556290140253877,-0.5782344923866427,0.3409449625884196
ICE,2025-05-01,put,165.0,2025-04-30,2025-05-02,7.4,3.3,-4.1000000000000005,2.152315284487796,0.9612248063951512,1.191090478092645,0.3409449625884196
ICE,2025-07-31,call,180.0,2025-07-30,2025-08-01,7.92,5.43,-2.49,2.1050458735467092,1.4418120727911816,0.6632338007555276,0.5250522791861741
ICE,2025-07-31,put,180.0,2025-07-30,2025-08-01,2.75,5.0,2.25,0.7350093605714683,1.3338913326794963,-0.5988819721080281,0.5250522791861741
ICE,2025-10-30,call,155.0,2025-10-29,2025-10-31,4.7,8.1,3.3999999999999995,1.4492845167817443,2.501265106174447,-1.0519805893927028,0.31898957488852453
ICE,2025-10-30,put,155.0,2025-10-29,2025-10-31,14.0,6.5,-7.5,4.338342683921237,2.01259729810627,2.325745385814967,0.31898957488852453
INTC,2022-01-26,call,52.0,2022-01-25,2022-01-27,2.27,0.02,-2.25,2.0884427619385963,0.01491097465376578,2.0735317872848307,0.22457869415621426
INTC,2022-01-26,put,52.0,2022-01-25,2022-01-27,2.47,3.24,0.77,2.279516435165744,2.9903903561078247,-0.7108739209420807,0.22457869415621426
INTC,2022-04-28,call,46.5,2022-04-27,2022-04-29,1.5,0.46,-1.04,1.5420505862035934,0.4704982837410564,1.0715523024625369,0.23767635847294094
INTC,2022-04-28,put,46.5,2022-04-27,2022-04-29,3.3,3.23,-0.06999999999999984,3.4065982796686103,3.334221221169731,0.07237705849887943,0.23767635847294094
INTC,2022-07-28,call,40.0,2022-07-27,2022-07-29,1.72,0.33,-1.39,2.0570824016173175,0.3918299092083664,1.6652524924089511,0.2335643486934069
INTC,2022-07-28,put,40.0,2022-07-27,2022-07-29,3.5,3.2,-0.2999999999999998,4.202315723018561,3.841126587818293,0.36118913520026785,0.2335643486934069
INTC,2022-10-27,call,28.0,2022-10-26,2022-10-28,1.17,1.1,-0.06999999999999984,1.9988453903809282,1.878960120331424,0.11988527004950433,0.20354778600344903
INTC,2022-10-27,put,28.0,2022-10-26,2022-10-28,2.0,0.89,-1.1099999999999999,3.4287569536316114,1.525975798725534,1.9027811549060774,0.20354778600344903
INTC,2023-01-26,call,30.0,2023-01-25,2023-01-27,2.7,0.49,-2.21,4.316191795945432,0.779011146852525,3.537180649092907,0.22662090049509018
INTC,2023-01-26,put,30.0,2023-01-25,2023-01-27,1.75,1.82,0.07000000000000006,2.7995016201789995,2.9115630081491943,-0.11206138797019483,0.22662090049509018
INTC,2023-04-27,call,30.0,2023-04-26,2023-04-28,0.76,4.54,3.7800000000000002,1.2101921632847161,,,0.14808995056758198
INTC,2023-04-27,put,30.0,2023-04-26,2023-04-28,1.98,0.78,-1.2,3.16779894214135,1.2487005576311212,1.919098384510229,0.14808995056758198
INTC,2023-07-27,call,34.0,2023-07-26,2023-07-28,2.1,3.6,1.5,2.957726509730908,,,0.13442305665592624
INTC,2023-07-27,put,34.0,2023-07-26,2023-07-28,1.64,0.56,-1.0799999999999998,2.3147951165176655,0.7921476011669838,1.5226475153506818,0.13442305665592624
INTC,2023-10-26,call,34.0,2023-10-25,2023-10-27,2.17,5.75,3.58,3.0566343035472174,,,0.19367762933597416
INTC,2023-10-26,put,34.0,2023-10-25,2023-10-27,2.0,6.05,4.05,2.823041898767337,,,0.19367762933597416
INTC,2024-01-25,call,45.5,2024-01-24,2024-01-26,3.95,0.17,-3.7800000000000002,4.162625407749035,0.17563948354392833,3.9869859242051064,0.15918343317363542
INTC,2024-01-25,put,45.5,2024-01-24,2024-01-26,0.38,1.07,0.6900000000000001,0.4032590995898683,1.1297011706157476,-0.7264420710258793,0.15918343317363542
INTC,2024-04-25,call,37.5,2024-04-24,2024-04-26,0.57,1.89,1.3199999999999998,0.7247223116109959,2.4120938511417522,-1.6873715395307562,0.16009567746107858
INTC,2024-04-25,put,37.5,2024-04-24,2024-04-26,5.45,5.23,-0.21999999999999975,,,,0.16009567746107858
INTC,2024-08-01,call,33.0,2024-07-31,2024-08-02,6.14,2.06,-4.08,,2.9894090686405037,,0.1838013108804411
INTC,2024-08-01,put,33.0,2024-07-31,2024-08-02,4.25,8.7,4.449999999999999,,,,0.1838013108804411
INTC,2024-10-31,call,23.5,2024-10-30,2024-11-01,1.15,3.53,2.38,2.3418517737626243,,,0.1493003686323466
INTC,2024-10-31,put,23.5,2024-10-30,2024-11-01,2.1,3.28,1.1799999999999997,4.292029547080994,,,0.1493003686323466
INTC,2025-01-30,call,22.0,2025-01-29,2025-01-31,1.1,2.29,1.19,2.3928989959627693,4.996076490848803,-2.6031774948860336,0.13067305551215483
INTC,2025-01-30,put,22.0,2025-01-29,2025-01-31,5.55,3.38,-2.17,,,,0.13067305551215483
INTC,2025-04-24,call,22.0,2025-04-23,2025-04-25,2.02,2.08,0.06000000000000005,4.403837559914516,4.535349809543351,-0.1315122496288348,0.24801940803973346
INTC,2025-04-24,put,22.0,2025-04-23,2025-04-25,2.05,3.25,1.2000000000000002,4.476192315582078,,,0.24801940803973346
INTC,2025-07-24,call,23.5,2025-07-23,2025-07-25,1.59,0.27,-1.32,3.2409766217809146,0.5469848341999092,2.6939917875810053,0.1604417960771895
INTC,2025-07-24,put,23.5,2025-07-23,2025-07-25,1.36,2.28,0.9199999999999997,2.777364710616361,4.66139239187585,-1.8840276812594894,0.1604417960771895
INTC,2025-10-23,call,34.5,2025-10-22,2025-10-24,3.91,7.79,3.88,,,,0.21574893756845123
INTC,2025-10-23,put,34.5,2025-10-22,2025-10-24,1.88,1.16,-0.72,2.61510470955877,1.6140512053178442,1.0010535042409259,0.21574893756845123
INTU,2022-02-24,call,485.0,2022-02-23,2022-02-25,11.9,34.2,22.300000000000004,1.1719912997955322,3.378266023064503,-2.206274723268971,0.17119695258847498
INTU,2022-02-24,put,485.0,2022-02-23,2022-02-25,28.5,39.1,10.600000000000001,2.8201296414659547,3.870901959935806,-1.0507723184698512,0.17119695258847498
INTU,2022-05-24,call,370.0,2022-05-23,2022-05-25,44.1,9.4,-34.7,,1.2136456085875196,,0.23984151218817087
INTU,2022-05-24,put,370.0,2022-05-23,2022-05-25,71.92,21.46,-50.46,,2.7834948380941222,,0.23984151218817087
INTU,2022-08-23,call,450.0,2022-08-22,2022-08-24,19.0,59.0,40.0,2.0197797224046954,,,0.35579044063348386
INTU,2022-08-23,put,450.0,2022-08-22,2022-08-24,30.68,39.7,9.020000000000003,3.272468932334051,4.237116213304935,-0.9646472809708841,0.35579044063348386
INTU,2022-11-29,call,397.5,2022-11-28,2022-11-30,7.88,23.15,15.27,0.9462260600980081,2.7883936677530463,-1.8421676076550382,0.240328088927352
INTU,2022-11-29,put,397.5,2022-11-28,2022-11-30,17.0,1.0,-16.0,2.052491150246653,0.1237365027834274,1.9287546474632258,0.240328088927352
INTU,2023-02-23,call,407.5,2023-02-22,2023-02-24,15.49,5.0,-10.49,1.817900411028687,0.5843729946194938,1.2335274164091932,0.2334239215139614
INTU,2023-02-23,put,407.5,2023-02-22,2023-02-24,22.2,5.0,-17.2,2.614421794814281,0.5909339816066373,2.0234878132076437,0.2334239215139614
INTU,2023-05-23,call,440.0,2023-05-22,2023-05-24,20.68,4.8,-15.879999999999999,2.248956486574626,0.5191912639679552,1.7297652226066709,0.3715833646547087
INTU,2023-05-23,put,440.0,2023-05-22,2023-05-24,28.94,23.5,-5.440000000000001,3.1568769728052204,2.563086247955825,0.5937907248493954,0.3715833646547087
INTU,2023-08-23,call,490.0,2023-08-22,2023-08-24,24.9,19.2,-5.699999999999999,2.4320728161824103,1.8740672445910553,0.558005571591355,0.20779644939187136
INTU,2023-08-23,put,490.0,2023-08-22,2023-08-24,16.61,15.8,-0.8099999999999987,1.6272224816351557,1.5479850128096624,0.07923746882549332,0.20779644939187136
INTU,2023-11-28,call,555.0,2023-11-27,2023-11-29,20.8,31.7,10.899999999999999,1.7922593220424659,2.734523838163816,-0.9422645161213501,0.3916432745677491
INTU,2023-11-28,put,555.0,2023-11-27,2023-11-29,12.3,6.24,-6.0600000000000005,1.0648126017948725,0.541757198884527,0.5230554029103455,0.3916432745677491
INTU,2024-02-22,call,637.5,2024-02-21,2024-02-23,24.6,26.6,2.0,1.8455164853117587,1.9959571714635589,-0.15044068615180017,0.24128111430222304
INTU,2024-02-22,put,637.5,2024-02-21,2024-02-23,16.8,14.3,-2.5,1.2656129266883582,1.0777108255522965,0.18790210113606176,0.24128111430222304
INTU,2024-05-23,call,660.0,2024-05-22,2024-05-24,28.55,1.0,-27.55,2.0694363164596745,0.06923466699381593,2.0002016494658585,0.3689649943653307
INTU,2024-05-23,put,660.0,2024-05-22,2024-05-24,17.9,19.68,1.7800000000000011,1.3024280834986404,1.431675281537508,-0.12924719803886764,0.3689649943653307
INTU,2024-08-22,call,660.0,2024-08-21,2024-08-23,35.01,95.2,60.190000000000005,2.539057195072807,,,0.3522525552023509
INTU,2024-08-22,put,660.0,2024-08-21,2024-08-23,13.9,9.12,-4.780000000000001,1.0120368379020597,0.6650936530295223,0.3469431848725374,0.3522525552023509
INTU,2024-11-21,call,640.0,2024-11-20,2024-11-22,56.25,47.2,-9.049999999999997,4.214537431821471,3.533810647850594,0.680726783970877,0.22678603051634666
INTU,2024-11-21,put,640.0,2024-11-20,2024-11-22,52.22,45.4,-6.82,3.9178494765555443,3.405144156826134,0.5127053197294105,0.22678603051634666
INTU,2025-02-25,call,580.0,2025-02-24,2025-02-26,20.8,24.32,3.5199999999999996,1.7148120065467976,2.0058146841810434,-0.2910026776342458,0.19820229058537003
INTU,2025-02-25,put,580.0,2025-02-24,2025-02-26,45.95,7.8,-38.150000000000006,3.8037823256132706,0.6473752349443088,3.156407090668962,0.19820229058537003
INTU,2025-05-22,call,660.0,2025-05-21,2025-05-23,51.5,51.34,-0.1599999999999966,3.739735326119157,3.728069489776152,0.011665836343004887,0.2757331959241932
INTU,2025-05-22,put,660.0,2025-05-21,2025-05-23,55.38,0.1,-55.28,4.029337876975704,0.010202654304280676,4.019135222671423,0.2757331959241932
INTU,2025-08-21,call,702.5,2025-08-20,2025-08-22,19.75,13.0,-6.75,1.3434337355641663,0.8830587056080539,0.46037502995611246,0.2442699775527159
INTU,2025-08-21,put,702.5,2025-08-20,2025-08-22,25.7,25.07,-0.629999999999999,1.755971875980762,1.7129778322798725,0.04299404370088955,0.2442699775527159
IP,2022-01-27,call,47.5,2022-01-26,2022-01-28,1.0,0.71,-0.29000000000000004,1.0050923331134722,0.7126209720141639,0.2924713610993084,0.21755067733160519
IP,2022-01-27,put,47.5,2022-01-26,2022-01-28,1.91,9.24,7.33,1.929874935825681,,,0.21755067733160519
IP,2022-04-28,call,47.5,2022-04-27,2022-04-29,1.3,1.4,0.09999999999999987,1.3077104440509146,1.408600365410522,-0.10088992135960728,0.26669333340691315
IP,2022-04-28,put,47.5,2022-04-27,2022-04-29,1.1,1.5,0.3999999999999999,1.112520071856331,1.5160653823964363,-0.40354531054010523,0.26669333340691315
IP,2022-07-28,call,42.0,2022-07-27,2022-07-29,1.15,1.65,0.5,1.3083109517131946,1.8789601203314248,-0.5706491686182302,0.1844693565834125
IP,2022-07-28,put,42.0,2022-07-27,2022-07-29,0.72,0.05,-0.6699999999999999,0.8243515100935395,0.06023795245256261,0.7641135576409769,0.1844693565834125
IP,2022-10-27,call,33.0,2022-10-26,2022-10-28,1.53,0.75,-0.78,2.2184273970492616,1.0853251050664166,1.133102291982845,0.2553942149036198
IP,2022-10-27,put,33.0,2022-10-26,2022-10-28,1.39,2.13,0.74,2.0215046694380367,3.0979027719901193,-1.0763981025520826,0.2553942149036198
IP,2023-01-31,call,37.5,2023-01-30,2023-02-01,4.1,1.35,-2.7499999999999996,,1.7214245365249896,,0.2140990956518726
IP,2023-01-31,put,37.5,2023-01-30,2023-02-01,1.0,0.9,-0.09999999999999998,1.280646350867405,1.1528683025586666,0.1277780483087385,0.2140990956518726
IP,2023-04-27,call,35.0,2023-04-26,2023-04-28,0.9,0.43,-0.47000000000000003,1.2284462005848653,0.5851286228572811,0.6433175777275842,0.2552791178491565
IP,2023-04-27,put,35.0,2023-04-26,2023-04-28,1.2,1.69,0.49,1.645810047580598,2.3172142980237864,-0.6714042504431885,0.2552791178491565
IP,2023-07-27,call,33.0,2023-07-26,2023-07-28,1.26,3.68,2.42,1.8260297189953183,,,0.27152857547281845
IP,2023-07-27,put,33.0,2023-07-26,2023-07-28,0.55,1.18,0.6299999999999999,0.8015403501965805,1.7163692984004717,-0.9148289482038912,0.27152857547281845
IP,2023-10-26,call,33.0,2023-10-25,2023-10-27,1.09,0.2,-0.8900000000000001,1.579065812492705,0.2869673336620056,1.2920984788306995,0.3204618394308757
IP,2023-10-26,put,33.0,2023-10-25,2023-10-27,1.13,2.0,0.8700000000000001,1.643734861522559,2.908652010155926,-1.2649171486333668,0.3204618394308757
IP,2024-02-01,call,35.0,2024-01-31,2024-02-02,1.16,0.25,-0.9099999999999999,1.5844609211621752,0.3388024446255209,1.2456584765366543,0.20820156032398285
IP,2024-02-01,put,35.0,2024-01-31,2024-02-02,3.21,1.35,-1.8599999999999999,4.4054324394852,1.85127846164223,2.5541539778429696,0.20820156032398285
IP,2024-04-25,call,35.0,2024-04-24,2024-04-26,0.8,0.75,-0.050000000000000044,1.0915474322567298,1.023103376835188,0.06844405542154175,0.2740809651042377
IP,2024-04-25,put,35.0,2024-04-24,2024-04-26,1.55,2.3,0.7499999999999998,2.125320603759928,3.1540685081259077,-1.0287479043659795,0.2740809651042377
IP,2024-07-24,call,45.0,2024-07-23,2024-07-25,1.51,4.3,2.79,1.604243256938222,4.58407160439571,-2.979828347457488,0.24676388288829576
IP,2024-07-24,put,45.0,2024-07-23,2024-07-25,0.82,1.33,0.5100000000000001,0.8760578835187314,1.4190887178169607,-0.5430308342982293,0.24676388288829576
IP,2024-10-31,call,48.0,2024-10-30,2024-11-01,1.5,4.3,2.8,1.4937338276664445,4.296109523027586,-2.8023756953611416,0.2903982942029947
IP,2024-10-31,put,48.0,2024-10-30,2024-11-01,0.7,0.1,-0.6,0.7017446864885492,0.1030226788246821,0.5987220076638671,0.2903982942029947
IP,2025-01-30,call,57.0,2025-01-29,2025-01-31,2.55,0.5,-2.05,2.1403894964064216,0.4168282771496625,1.723561219256759,0.40190250365602037
IP,2025-01-30,put,57.0,2025-01-29,2025-01-31,1.4,1.88,0.48,1.179767830346088,1.583338121077041,-0.4035702907309531,0.40190250365602037
IP,2025-04-30,call,48.0,2025-04-29,2025-05-01,2.25,2.9,0.6499999999999999,2.242959588482958,2.8929762288370306,-0.6500166403540728,0.29478255644883244
IP,2025-04-30,put,48.0,2025-04-29,2025-05-01,1.38,3.9,2.52,1.3804828063037586,3.9013000770600987,-2.52081727075634,0.29478255644883244
IP,2025-07-31,call,54.0,2025-07-30,2025-08-01,1.73,0.05,-1.68,1.5314564815449516,0.04098116149228713,1.4904753200526646,0.21823845542213607
