ticker,earn_date,pre_date,post_date,strike,IV_pre_call,IV_pre_put,IV_post_call,IV_post_put,IV_pre,IV_post,IV_crush,RV30
TJX,2023-05-17,2023-05-16,2023-05-18,78.0,1.427679988045091,1.2130697357496416,0.6844364920984691,0.8690973205156521,1.3203748618973663,0.7767669063070606,0.5436079555903057,0.28077342357892676
TJX,2023-08-16,2023-08-15,2023-08-17,85.0,2.257422789952078,3.16214518458468,0.6559709843592725,0.2849903814413976,2.709783987268379,0.47048068290033507,2.2393033043680437,0.25189685364084563
TJX,2023-11-15,2023-11-14,2023-11-16,91.0,1.7340684187044955,0.7664467992677964,0.8177898159740454,0.7927669018575593,1.250257608986146,0.8052783589158024,0.44497925007034356,0.21388347102557748
TJX,2024-02-28,2024-02-27,2024-02-29,98.0,1.7860006534794663,0.45288473087831477,0.8764482050137065,0.6874885553340987,1.1194426921788905,0.7819683801739026,0.3374743120049879,0.27635543600479273
TJX,2024-05-22,2024-05-21,2024-05-23,96.0,1.8932311840436173,0.7915605559079374,0.7500702246695254,2.5244509940473767,1.3423958699757774,1.6372606093584512,-0.29486473938267377,0.32120878607006803
TJX,2024-08-21,2024-08-20,2024-08-22,110.0,,0.6302575659215769,3.3971919892432347,1.5057455529118706,0.6302575659215769,2.4514687710775527,-1.8212112051559757,0.29082128596027723
TJX,2024-11-20,2024-11-19,2024-11-21,118.0,2.0066835982196216,1.0870893549045806,1.3972711491292,0.8759676666674158,1.546886476562101,1.1366194078983078,0.41026706866379326,0.2784300763760712
TJX,2025-02-26,2025-02-25,2025-02-27,122.0,1.7088499333358018,1.1065258200686325,1.2177855099195152,0.8983963165881795,1.4076878767022172,1.0580909132538474,0.34959696344836977,0.3151643457728855
TJX,2025-05-21,2025-05-20,2025-05-22,130.0,,1.7648701862482918,0.6967186748697041,0.592742327421735,1.7648701862482918,0.6447305011457196,1.1201396851025722,0.25546312332853915
TJX,2025-08-20,2025-08-19,2025-08-21,131.0,2.041339376416649,0.9209975019998704,1.4594340686840053,0.8039781706222314,1.4811684392082598,1.1317061196531184,0.3494623195551414,0.26952467641019284
OTIS,2022-07-27,2022-07-26,2022-07-28,75.0,0.7311091578903602,2.4314641684816225,2.0858600911889846,0.7696051926665785,1.5812866631859914,1.4277326419277816,0.15355402125820983,0.4175748379753996
OTIS,2022-10-26,2022-10-25,2022-10-27,67.5,2.1974293752654575,3.9837757903826505,3.1220607227025257,2.808394488967755,3.090602582824054,2.9652276058351403,0.12537497698891364,0.44996403246992983
OTIS,2023-02-01,2023-01-31,2023-02-02,80.0,1.799332336475285,4.962076075642589,1.7933391675997539,2.6394554358768136,3.3807042060589367,2.216397301738284,1.1643069043206529,0.7492085799863492
OTIS,2023-04-26,2023-04-25,2023-04-27,82.5,1.5064423651070185,0.7754115453912505,0.4030782065683969,4.0745813467008505,1.1409269552491343,2.2388297766346237,-1.0979028213854893,0.5516732037969211
OTIS,2023-07-26,2023-07-25,2023-07-27,87.5,1.184636971957868,1.3554943128378618,1.6502008110575332,0.7696051926665801,1.270065642397865,1.2099030018620567,0.06016264053580822,0.7382734686564861
OTIS,2023-10-25,2023-10-24,2023-10-26,77.5,1.3565269695316255,2.167320235470627,0.1820915359439239,3.034497880733709,1.7619236025011262,1.6082947083388164,0.15362889416230985,0.5701205533604653
OTIS,2024-01-31,2024-01-30,2024-02-01,92.5,0.6698307408644419,2.179030412299518,2.6912686714499343,3.3730630036250373,1.42443057658198,3.0321658375374856,-1.6077352609555056,0.621553798775732
OTIS,2024-04-24,2024-04-23,2024-04-25,95.0,1.9535932147524553,0.8603697196074918,0.3848976067875918,2.374216317672189,1.4069814671799734,1.3795569622298904,0.027424504950082973,0.7544513527821124
OTIS,2024-07-24,2024-07-23,2024-07-25,97.5,1.4215356642543808,1.2314993381335477,0.6107447616050173,2.3625601724995127,1.3265175011939643,1.486652467052265,-0.16013496585830067,0.5113399235259196
OTIS,2024-10-30,2024-10-29,2024-10-31,100.0,1.8364909763342279,2.2555280431698566,0.8828029831293498,2.1116160186297264,2.046009509752042,1.497209500879538,0.548800008872504,0.4570759282739803
OTIS,2025-01-29,2025-01-28,2025-01-30,97.5,0.9300948304626343,1.6739053538476036,1.4559443543114525,0.7646921384672003,1.302000092155119,1.1103182463893264,0.1916818457657925,0.45240038050550097
OTIS,2025-04-23,2025-04-22,2025-04-24,97.5,1.7263415793680035,2.8056582054708485,1.1856198541092013,1.5264147239578674,2.2659998924194262,1.3560172890335345,0.9099826033858918,0.3902396406082377
OTIS,2025-07-23,2025-07-22,2025-07-24,97.5,2.6070307629232854,1.772246144206305,2.2083631732547877,2.7564075487370294,2.189638453564795,2.4823853609959086,-0.29274690743111353,0.46586960662786875
OTIS,2025-10-29,2025-10-28,2025-10-30,92.5,1.2136456085875196,1.9197795261374393,1.9132111170356925,0.8213922084436573,1.5667125673624795,1.367301662739675,0.19941090462280453,0.33303344798398454
VZ,2022-01-25,2022-01-24,2022-01-26,53.0,0.9817802533178411,1.1691411792702835,0.5298716570979817,2.7164528365758724,1.0754607162940624,1.6231622468369271,-0.5477015305428647,0.3865859429426879
VZ,2023-01-24,2023-01-23,2023-01-25,40.0,1.08641401025728,,1.050480596058762,0.9851788348431177,1.08641401025728,1.01782971545094,0.06858429480633998,0.29836319756740237
VZ,2023-04-25,2023-04-24,2023-04-26,38.0,1.358154224622184,1.9702579278998815,0.31179362763523283,1.1125200718563335,1.6642060762610327,0.7121568497457832,0.9520492265152495,0.3241215061377132
VZ,2023-07-25,2023-07-24,2023-07-26,35.0,3.2848069872223498,1.9882867567577174,0.22932633699676724,0.9749127763107868,2.6365468719900336,0.602119556653777,2.0344273153362566,0.2863970585319593
VZ,2023-10-24,2023-10-23,2023-10-25,32.0,1.1492998000512415,,1.823305455704842,3.239890472983715,1.1492998000512415,2.5315979643442783,-1.3822981642930368,0.26989101642149704
VZ,2024-01-23,2024-01-22,2024-01-24,39.0,1.7902657647700269,0.88752240264216,1.8886205039303186,3.495694544964674,1.3388940837060934,2.6921575244474965,-1.353263440741403,0.27653887518880726
VZ,2024-10-22,2024-10-21,2024-10-23,43.0,3.2640464882368216,0.9278012024149203,3.5547839791933202,0.9055191904692014,2.095923845325871,2.230151584831261,-0.1342277395053899,0.25076875155530726
VZ,2025-04-22,2025-04-21,2025-04-23,43.0,3.1969806596975134,2.4775953335001333,1.5898753642541883,0.4153769408455205,2.8372879965988234,1.0026261525498543,1.834661844048969,0.22958790379180516
VZ,2025-10-29,2025-10-28,2025-10-30,40.0,1.050480596058762,1.4044449282467015,0.30801239374366085,,1.2274627621527316,0.30801239374366085,0.9194503684090708,0.2315241250083543
K,2022-02-10,2022-02-09,2022-02-11,60.0,2.025108557962269,,2.8329424846305113,3.5844915162122115,2.025108557962269,3.2087170004213617,-1.1836084424590925,0.11722215812315678
K,2022-05-05,2022-05-04,2022-05-06,65.0,3.7604879164965173,0.9833362037937201,4.1234503651319,2.8056582054708494,2.3719120601451187,3.4645542853013747,-1.092642225156256,0.11028471674798544
K,2022-08-04,2022-08-03,2022-08-05,72.5,3.635408741302783,1.15947718509874,2.402827293654911,0.8158562863845006,2.3974429632007617,1.6093417900197058,0.7881011731810559,0.11680690063077648
K,2022-11-03,2022-11-02,2022-11-04,72.5,,0.9612248063951596,0.7894726563934564,1.7015413600765243,0.9612248063951596,1.2455070082349904,-0.2842822018398308,0.1382989219862555
K,2023-02-09,2023-02-08,2023-02-10,65.0,2.30431510301388,1.7206158084452645,0.30617025404343706,3.693047490327095,2.012465455729572,1.999608872185266,0.012856583544305966,0.11499103564924612
K,2023-05-04,2023-05-03,2023-05-05,70.0,3.1474860187233884,0.892786748918421,0.8520069711829727,1.7485379413077884,2.0201363838209048,1.3002724562453807,0.7198639275755241,0.12982617117945136
K,2023-08-03,2023-08-02,2023-08-04,65.0,3.020764310177199,2.2887429784104754,,1.1823543538422525,2.6547536442938373,1.1823543538422525,1.4723992904515848,0.1305108295501999
K,2023-11-08,2023-11-07,2023-11-09,50.0,1.769366931369623,2.2555280431698566,4.7985371566936665,,2.01244748726974,4.7985371566936665,-2.7860896694239266,0.12033963757984714
K,2024-02-08,2024-02-07,2024-02-09,55.0,1.982963380156378,2.6176346055508373,0.0663299306409884,2.9668751998710046,2.3002989928536075,1.5166025652559965,0.783696427597611,0.15030810702934888
K,2024-05-02,2024-05-01,2024-05-03,57.5,0.8713473970207467,1.1195370656394206,1.5130098234624854,1.086206675170847,0.9954422313300837,1.299608249316666,-0.3041660179865824,0.10284191097575282
K,2024-08-01,2024-07-31,2024-08-02,57.5,1.3713138562892184,1.2528673504489574,2.6892376444646104,2.67076508886395,1.312090603369088,2.68000136666428,-1.3679107632951921,0.18476653988644087
K,2024-10-31,2024-10-30,2024-11-01,80.0,1.5836049643192114,0.6738027554568357,1.1702624092579847,0.4522738060499869,1.1287038598880235,0.8112681076539858,0.31743575223403764,0.13674803018372442
K,2025-02-06,2025-02-05,2025-02-07,81.5,0.025969978019880807,0.03255675056640961,1.8190770162952403,0.7378664738340786,0.02926336429314521,1.2784717450646594,-1.2492083807715142,0.11361046907585975
K,2025-05-01,2025-04-30,2025-05-02,80.0,1.2900556619907175,0.21279409347459588,0.2361686603115349,0.21279409347459588,0.7514248777326566,0.2244813768930654,0.5269435008395913,0.1429442098279653
K,2025-07-31,2025-07-30,2025-08-01,82.5,0.43210617581583377,2.21046133860316,0.17085443815158052,0.35158326489768127,1.321283757209497,0.26121885152463087,1.0600649056848663,0.1125764767256848
K,2025-10-30,2025-10-29,2025-10-31,82.5,0.6817567521496983,0.17741539352084013,0.34502266109344853,0.18322120266395353,0.42958607283526923,0.26412193187870103,0.1654641409565682,0.10372594690024786
CSCO,2021-11-17,2021-11-16,2021-11-18,56.5,1.5059282364798992,0.9018712795674084,0.40359197457766577,1.8688578049724511,1.203899758023654,1.1362248897750584,0.06767486824859548,
CSCO,2022-02-16,2022-02-15,2022-02-17,55.0,1.6952752850721544,1.8849055003695843,1.8783373889836807,,1.7900903927208693,1.8783373889836807,-0.0882469962628114,0.24150733018762854
CSCO,2022-05-18,2022-05-17,2022-05-19,50.5,1.438569523753926,1.5495346356757242,4.416422258998991,,1.4940520797148251,4.416422258998991,-2.922370179284166,0.23922118015207633
CSCO,2022-08-17,2022-08-16,2022-08-18,46.0,1.8610906356833727,1.1903669880689356,2.4450603512384594,0.14901678379580177,1.5257288118761543,1.2970385675171305,0.22869024435902374,0.18749120467132516
CSCO,2022-11-16,2022-11-15,2022-11-17,45.0,1.4657756237636754,,2.17966233671846,0.5460723117798207,1.4657756237636754,1.3628673242491405,0.10290829951453495,0.29342802040680327
CSCO,2023-02-15,2023-02-14,2023-02-16,47.5,3.530646343074885,1.2335686445540188,3.73321162474661,0.4267500850886151,2.382107493814452,2.0799808549176126,0.30212663889683933,0.19005994776001808
CSCO,2023-05-17,2023-05-16,2023-05-18,47.5,1.216917302713582,,2.670780588828109,0.15449731566555483,1.216917302713582,1.412638952246832,-0.1957216495332499,0.23006348425635892
CSCO,2023-08-16,2023-08-15,2023-08-17,52.5,2.8272253521651503,0.7331085078249772,,0.15833887577352487,1.7801669299950638,0.15833887577352487,1.6218280542215389,0.2725406556343612
CSCO,2023-11-15,2023-11-14,2023-11-16,52.0,2.2360401592998485,0.6848566642609472,0.742777485788996,1.910557874721075,1.4604484117803977,1.3266676802550355,0.1337807315253623,0.1838010008675124
CSCO,2024-02-14,2024-02-13,2024-02-15,50.0,3.35348327217124,2.1308025142293956,0.6672415492848373,0.7887662229684648,2.7421428932003176,0.728003886126651,2.0141390070736667,0.24217943907550293
CSCO,2024-05-15,2024-05-14,2024-05-16,48.0,1.8532728642678167,0.7716011244609785,,0.7117240338895032,1.3124369943643976,0.7117240338895032,0.6007129604748944,0.19247808551996184
CSCO,2024-08-14,2024-08-13,2024-08-15,45.0,4.798537156693663,4.6442829068288525,2.232964880981865,0.16290069753937342,4.721410031761257,1.1979327892606193,3.523477242500638,0.2589131674611314
CSCO,2024-11-13,2024-11-12,2024-11-14,57.5,2.5807014403649156,1.1362025766750043,1.0379822348433845,0.5280239233477177,1.85845200851996,0.7830030790955511,1.075448929424409,0.21981924699918737
CSCO,2025-02-12,2025-02-11,2025-02-13,62.0,1.77400666443643,1.200783490483301,1.5188582397124206,0.09593934332784018,1.4873950774598654,0.8073987915201304,0.679996285939735,0.2381536695540453
CSCO,2025-05-14,2025-05-13,2025-05-15,60.0,2.512876938472034,4.805149310784719,3.5939370681954355,0.1708838134433829,3.659013124628377,1.8824104408194091,1.7766026838089677,0.28455784007801826
CSCO,2025-08-13,2025-08-12,2025-08-14,69.0,2.740730300384635,0.8640237822301674,2.4624484771880577,3.9318265509484216,1.8023770413074012,3.1971375140682396,-1.3947604727608385,0.2072413005427259
CSCO,2025-11-12,2025-11-11,2025-11-13,70.0,,4.8051493107847145,,1.8170301723906583,4.8051493107847145,1.8170301723906583,2.9881191383940564,0.2160454831753884
GE,2022-01-25,2022-01-24,2022-01-26,97.0,1.7006668180084863,2.5973892377833057,0.7966248881263857,1.9543854869101993,2.1490280278958958,1.3755051875182924,0.7735228403776033,0.1842168609975815
GE,2022-04-26,2022-04-25,2022-04-27,90.0,1.5935911769695807,2.826180683329742,0.36921242185892045,4.537084526730208,2.209885930149661,2.453148474294564,-0.243262544144903,0.16475800629729978
GE,2022-07-26,2022-07-25,2022-07-27,66.0,2.574693350597528,1.375036945346398,3.266078941996681,0.9539660840510547,1.974865147971963,2.1100225130238677,-0.13515736505190468,0.24228887147811518
GE,2022-10-25,2022-10-24,2022-10-26,73.0,3.083542287358471,1.6570673059015384,2.787442120926759,0.6593671378256569,2.3703047966300046,1.723404629376208,0.6469001672537966,0.21273749053184088
GE,2023-01-24,2023-01-23,2023-01-25,77.0,2.5300186390839423,0.9363378994168927,2.5175518974414777,0.5381930323225742,1.7331782692504176,1.5278724648820259,0.20530580436839174,0.1960658509450432
GE,2023-04-25,2023-04-24,2023-04-26,99.0,2.1748168626656144,1.416184148052508,1.3466895249817052,1.5662646597230512,1.7955005053590611,1.4564770923523782,0.3390234130066829,0.21567910385864703
GE,2023-07-25,2023-07-24,2023-07-26,110.0,1.9044925368609873,3.403778167132759,2.0658027897084192,0.051105437352996406,2.654135351996873,1.0584541135307077,1.5956812384661654,0.19256390111798116
GE,2023-10-24,2023-10-23,2023-10-25,108.0,2.1707789943288396,1.6223491972511104,1.3938866586437957,1.289520339632988,1.896564095789975,1.3417034991383918,0.5548605966515832,0.19162578180163228
GE,2024-01-23,2024-01-22,2024-01-24,129.0,1.9466670617658108,1.2397856086475187,1.333518600569104,0.6567221436226525,1.5932263352066647,0.9951203720958782,0.5981059631107865,0.17409109983563492
GE,2024-04-23,2024-04-22,2024-04-24,148.0,1.939131809873297,1.0259663105043664,,,1.4825490601888318,,,0.23089644278623425
GE,2024-07-23,2024-07-22,2024-07-24,160.0,2.933002683062873,1.3744923607844355,2.7979260387429203,,2.153747521923654,2.7979260387429203,-0.6441785168192662,0.25264617267738415
GE,2024-10-22,2024-10-21,2024-10-23,185.0,4.081790501763179,1.5025659518994203,4.1885537343998,4.518256089990324,2.7921782268313,4.353404912195062,-1.5612266853637622,0.21543772272205483
GE,2025-01-23,2025-01-22,2025-01-24,182.5,2.7545527562836956,0.7853539707038336,2.7545527562836956,2.432340688537722,1.7699533634937645,2.5934467224107087,-0.8234933589169442,0.24964883818552658
GE,2025-04-22,2025-04-21,2025-04-23,175.0,3.4414047566765698,2.204812642549638,3.4496483228300905,0.03876894949894614,2.823108699613104,1.7442086361645184,1.0789000634485855,0.268407144739841
GE,2025-07-17,2025-07-16,2025-07-18,250.0,,1.0436282915248858,2.235523511531096,0.143102127179244,1.0436282915248858,1.1893128193551699,-0.14568452783028407,0.2711379255240631
GE,2025-10-21,2025-10-20,2025-10-22,295.0,2.3522339181815712,1.109015305566109,,1.1398746672007094,1.7306246118738402,1.1398746672007094,0.5907499446731308,0.27332996712847096
MO,2022-01-27,2022-01-26,2022-01-28,49.0,1.8838530268573686,1.1763367360460721,2.7063634473371265,0.6874885553340987,1.5300948814517203,1.6969260013356127,-0.16683111988389232,0.18077825892785016
MO,2022-04-28,2022-04-27,2022-04-29,53.0,2.474390805944227,0.22013673511496112,3.707407504385015,0.012032873125089013,1.347263770529594,1.859720188755052,-0.5124564182254581,0.1896858784075402
MO,2022-07-28,2022-07-27,2022-07-29,43.5,1.7258329184407204,0.9391984432888544,2.122688440313427,0.014046705861765279,1.3325156808647873,1.0683675730875963,0.264148107777191,0.16841470576367257
MO,2022-10-27,2022-10-26,2022-10-28,45.0,,0.36512953208370824,1.806657380729013,0.40770366501321015,0.36512953208370824,1.1071805228711116,-0.7420509907874033,0.16380709798509807
MO,2023-02-01,2023-01-31,2023-02-02,44.0,1.3249069277943102,0.23184383062349406,1.7824426097344481,1.1245556346157586,0.7783753792089021,1.4534991221751032,-0.6751237429662011,0.20602344719063492
MO,2023-04-27,2023-04-26,2023-04-28,46.0,1.0067368104785692,0.357262598377756,2.1217295935737748,0.13860360397646304,0.6819997044281626,1.1301665987751188,-0.4481668943469562,0.27079785705423814
MO,2023-08-01,2023-07-31,2023-08-02,45.0,1.0291871578459229,4.966100928261165,0.27342106814380296,0.36512953208370824,2.997644043053544,0.3192753001137556,2.6783687429397887,0.19209202549689616
MO,2023-10-26,2023-10-25,2023-10-27,43.0,0.6761531977296552,0.9500835256130868,0.49792611193593317,1.005790746984233,0.8131183616713711,0.7518584294600832,0.06125993221128789,0.1585308939850218
MO,2024-02-01,2024-01-31,2024-02-02,40.0,1.1223483783911603,0.8893649219480616,1.3140157905878733,0.42233859183214917,1.005856650169611,0.8681771912100112,0.13767945895959965,0.18676052585679154
MO,2024-04-25,2024-04-24,2024-04-26,42.5,2.8164638626265837,2.8795429557746792,1.4281859928199607,0.3187990740696477,2.8480034092006314,0.8734925334448043,1.9745108757558272,0.2922922568761439
MO,2024-07-31,2024-07-30,2024-08-01,49.0,2.676968744836628,0.599509795714559,1.6588099632117754,0.02267711990448952,1.6382392702755935,0.8407435415581325,0.797495728717461,0.3103937089529367
MO,2024-10-31,2024-10-30,2024-11-01,49.5,1.74854312955273,0.6128397084934212,2.6886472575743356,0.46769505737542466,1.1806914190230757,1.5781711574748802,-0.3974797384518045,0.24935076122071334
MO,2025-01-30,2025-01-29,2025-01-31,52.0,1.6458285376972064,0.8967350195661097,1.2587239472730427,0.49142017845399094,1.271281778631658,0.8750720628635168,0.3962097157681411,0.2887223889814413
MO,2025-04-29,2025-04-28,2025-04-30,57.0,1.8711487017570212,0.6754834632519585,2.1235589733789055,0.3981804798099968,1.2733160825044898,1.2608697265944513,0.012446355910038509,0.2382222132028101
MO,2025-07-30,2025-07-29,2025-07-31,59.0,1.490687495789723,0.99370493690574,2.15707779769887,2.806284302967343,1.2421962163477316,2.4816810503331066,-1.239484833985375,0.30945541513476743
MO,2025-10-30,2025-10-29,2025-10-31,62.5,2.60407667996138,1.3675434861775253,1.1923034734719515,2.5722500040271203,1.9858100830694527,1.8822767387495358,0.1035333443199169,0.24234029400534068
BG,2022-02-09,2022-02-08,2022-02-10,95.0,,0.5578367038109885,1.388421620179075,1.0116547860544027,0.5578367038109885,1.2000382031167387,-0.6422014993057502,0.33781068229063443
BG,2022-04-27,2022-04-26,2022-04-28,115.0,4.840515283614357,2.161668875165891,2.2051543225371084,4.725405060439014,3.5010920793901237,3.4652796914880613,0.035812387902062426,0.1911519700413362
BG,2022-07-27,2022-07-26,2022-07-28,95.0,4.900178475269178,2.748113154011824,4.1386629158745,3.6891514305884137,3.8241458146405014,3.9139071732314568,-0.08976135859095535,0.32908808696438757
BG,2022-10-26,2022-10-25,2022-10-27,92.5,3.3664772947179897,2.7497524075563358,,1.5569739079447102,3.0581148511371627,1.5569739079447102,1.5011409431924525,0.3374176170832517
BG,2023-02-08,2023-02-07,2023-02-09,97.5,,3.5450238343613605,1.102077589992533,3.249133805605804,3.5450238343613605,2.1756056977991687,1.3694181365621918,0.32296477266501245
BG,2023-05-03,2023-05-02,2023-05-04,92.5,1.6903282189709197,3.3730630036250373,1.0064553232311162,1.5569739079447102,2.5316956112979785,1.281714615587913,1.2499809957100654,0.5425675840095102
BG,2023-08-02,2023-08-01,2023-08-03,105.0,2.2329648809818616,1.1117995790731863,2.3928989959627627,1.2121921426771225,1.672382230027524,1.8025455693199426,-0.13016333929241863,0.2907723987343491
BG,2023-10-26,2023-10-25,2023-10-27,105.0,1.547940795911366,2.833803525265956,2.5071631507949044,3.5661667623320525,2.190872160588661,3.0366649565634782,-0.845792795974817,0.41825878031955604
BG,2024-02-07,2024-02-06,2024-02-08,92.5,2.5355782187117204,2.697845152812848,1.0271729301962365,1.6087939374049094,2.6167116857622843,1.317983433800573,1.2987282519617114,0.39652701476747226
BG,2024-04-24,2024-04-23,2024-04-25,110.0,2.2184273970492674,0.656384583388236,4.05338883408429,0.8741223230340767,1.4374059902187517,2.463755578559183,-1.0263495883404314,0.4118733664194745
BG,2024-07-31,2024-07-30,2024-08-01,110.0,2.480153274709359,2.1813876803865977,0.6498234263191244,1.418604622288625,2.3307704775479783,1.0342140243038747,1.2965564532441036,0.4756005361595404
BG,2024-10-30,2024-10-29,2024-10-31,90.0,1.5403326152688177,2.596784387422236,0.39582123817925496,3.199838215246687,2.0685585013455268,1.7978297267129708,0.27072877463255596,0.4131295444442931
BG,2025-02-05,2025-02-04,2025-02-06,75.0,1.491337379129298,,1.913211117035697,,1.491337379129298,1.913211117035697,-0.4218737379063988,0.4255847389368109
BG,2025-05-07,2025-05-06,2025-05-08,80.0,2.248956486574631,,2.1530126608978177,1.5602125750395563,2.248956486574631,1.856612617968687,0.39234386860594395,0.44138783761015893
BG,2025-07-30,2025-07-29,2025-07-31,77.5,2.197887885755484,4.587221207990195,1.0721178082878366,1.5176928924438504,3.39255454687284,1.2949053503658434,2.0976491965069965,0.30558310161686525
BG,2025-11-05,2025-11-04,2025-11-06,92.5,2.390305143022418,1.9197795261374393,3.0547246949433475,1.7642721384861093,2.1550423345799286,2.4094984167147286,-0.2544560821348001,0.35796478126522524
AAL,2022-01-20,2022-01-19,2022-01-21,18.0,3.4603346661243766,,0.7683661603643983,,3.4603346661243766,0.7683661603643983,2.691968505759978,0.2838569221205998
AAL,2022-04-21,2022-04-20,2022-04-22,18.0,,,3.8077930212462374,1.6267876893906261,,2.7172903553184318,,0.3116300821947974
AAL,2022-07-21,2022-07-20,2022-07-22,15.0,,,1.7853483443022666,2.62345340989045,,2.2044008770963583,,0.23148407281909936
AAL,2022-10-20,2022-10-19,2022-10-21,14.0,3.1474860187233866,,0.9204433213397577,1.817030172390662,3.1474860187233866,1.3687367468652099,1.7787492718581768,0.19629071076828192
AAL,2023-01-26,2023-01-25,2023-01-27,16.0,3.023074039837069,1.5302553283231715,1.793339167599755,4.774980457919211,2.2766646840801203,3.284159812759483,-1.0074951286793628,0.2587187884077793
AAL,2023-04-27,2023-04-26,2023-04-28,13.0,1.9500985246034117,,1.3600944165941296,2.4733025799821955,1.9500985246034117,1.9166984982881625,0.03340002631524919,0.2718971509768515
AAL,2023-07-20,2023-07-19,2023-07-21,18.0,2.953017114269317,1.6001570632332014,,,2.2765870887512594,,,0.2863375375635091
AAL,2023-10-19,2023-10-18,2023-10-20,12.0,,,1.6734848484730336,,,1.6734848484730336,,0.15129741711539776
AAL,2024-01-25,2024-01-24,2024-01-26,14.0,,2.228113825576267,,1.9197795261374393,2.228113825576267,1.9197795261374393,0.3083342994388276,0.3691417673331002
AAL,2024-04-25,2024-04-24,2024-04-26,14.0,2.701464219516514,1.6115700929408372,2.6671708635097295,3.291391469970946,2.1565171562286753,2.979281166740338,-0.8227640105116625,0.27809576088681853
AAL,2024-07-25,2024-07-24,2024-07-26,11.0,4.0533888340842905,4.849036631637899,4.579199090815891,,4.451212732861094,4.579199090815891,-0.1279863579547964,0.25617258587103536
AAL,2024-10-24,2024-10-23,2024-10-25,12.5,3.834533266248284,1.4979025558587122,4.489752891187884,1.6129396661333266,2.666217911053498,3.0513462786606054,-0.38512836760710734,0.3121140292327759
AAL,2025-01-23,2025-01-22,2025-01-24,17.0,,1.5249688533636543,,,1.5249688533636543,,,0.1540511609678875
AAL,2025-04-24,2025-04-23,2025-04-25,10.0,,4.805149310784713,0.9546625739183362,,4.805149310784713,0.9546625739183362,3.8504867368663764,0.21709055877899164
AAL,2025-07-24,2025-07-23,2025-07-25,12.0,4.75831355292203,2.399472058067158,0.2760819435411068,3.360068783963916,3.5788928054945943,1.8180753637525116,1.7608174417420828,0.22647267590239178
AAL,2025-10-23,2025-10-22,2025-10-24,12.0,,2.519451327061398,,4.362962911697369,2.519451327061398,4.362962911697369,-1.8435115846359706,0.24982372527690794
ANET,2024-05-07,2024-05-06,2024-05-08,270.0,4.405460846725717,2.2217681057948786,4.10204121514237,0.020853974336137043,3.3136144762602977,2.0614475947392537,1.252166881521044,0.22596855557925782
ANET,2024-07-30,2024-07-29,2024-07-31,330.0,,,,0.1541917359375765,,0.1541917359375765,,0.24180948417445006
ANET,2024-11-07,2024-11-06,2024-11-08,400.0,,1.7867216537398598,2.4948786969158028,1.6800513220487336,1.7867216537398598,2.087465009482268,-0.3007433557424084,0.20364531188440724
ANET,2025-05-06,2025-05-05,2025-05-07,85.0,4.287840697048729,2.0890443517801014,1.6875844802296684,1.1528683025586643,3.1884425244144152,1.4202263913941664,1.7682161330202488,0.21649480520116252
ANET,2025-08-05,2025-08-04,2025-08-06,115.0,4.1695309793260495,1.3403735046778738,,0.719620767904799,2.754952242001962,0.719620767904799,2.0353314740971626,0.17753131127532637
ANET,2025-11-04,2025-11-03,2025-11-05,148.0,,2.8016647364522758,0.7895842659795429,2.4643227045675413,2.8016647364522758,1.626953485273542,1.1747112511787337,0.2999776155656601
NFLX,2022-01-20,2022-01-19,2022-01-21,540.0,1.0345104874368918,3.89728821174979,0.21133346169587475,,2.465899349593341,0.21133346169587475,2.254565887897466,0.1666771049386883
NFLX,2022-04-19,2022-04-18,2022-04-20,360.0,2.295600929052034,4.848061288554591,,,3.5718311088033126,,,0.23196283121063926
NFLX,2022-07-19,2022-07-18,2022-07-20,197.5,3.371740806954038,4.707397727770122,,,4.03956926736208,,,0.3000733394962459
NFLX,2022-10-18,2022-10-17,2022-10-19,240.0,,,,0.47422642880260507,,0.47422642880260507,,0.22754475276499303
NFLX,2023-01-19,2023-01-18,2023-01-20,320.0,3.49323026898909,,,1.2397159608737867,3.49323026898909,1.2397159608737867,2.2535143081153035,0.2519189688036959
NFLX,2023-04-18,2023-04-17,2023-04-19,330.0,2.400169703151725,,,1.2443443809507966,2.400169703151725,1.2443443809507966,1.1558253222009283,0.18743236650606906
NFLX,2023-07-19,2023-07-18,2023-07-20,430.0,,,1.2488231302652015,0.8854656393034643,,1.067144384784333,,0.23659332571733352
NFLX,2023-10-18,2023-10-17,2023-10-19,367.5,1.4292599629660885,2.883463669434105,,,2.156361816200097,,,0.1879940952240099
NFLX,2024-01-23,2024-01-22,2024-01-24,480.0,2.4178924164360436,2.1495898114837857,,2.619452975380985,2.2837411139599144,2.619452975380985,-0.3357118614210708,0.17480952183382178
NFLX,2024-04-18,2024-04-17,2024-04-19,605.0,3.611827631539889,1.9435581854630273,1.5803862907264898,1.785840024887678,2.777692908501458,1.683113157807084,1.0945797506943742,0.12045511443115896
NFLX,2024-07-18,2024-07-17,2024-07-19,645.0,2.8804104406457403,4.348949953527951,0.5276298542694956,1.7376540394722877,3.6146801970868454,1.1326419468708917,2.482038250215954,0.20958889508961082
NFLX,2024-10-17,2024-10-16,2024-10-18,700.0,,,4.199157429558614,0.05110543735299774,,2.125131433455806,,0.21707230436019992
